nomPartyNumber,nomParty,listOrder,name1,name2,acadTitle,age,occupation,residency,membParty,name,minor
2,SDKÚ,53,Milan,Vaškor,,51,pedagóg,Plavecký Štvrtok,SDKÚ,Milan Vaškor,0
2,SDKÚ,54,Ján,Hurný,RNDr. CSc.,56,geológ,Smižany,SDKÚ,Ján Hurný,0
2,SDKÚ,55,Anton,Straka,Mgr.,60,učiteľ,Krásno nad Kysucou,SDKÚ,Anton Straka,0
2,SDKÚ,56,Jaroslav,Ivančo,Mgr.,31,učiteľ,Svidník,SDKÚ,Jaroslav Ivančo,0
2,SDKÚ,57,Rudolf,Ragas,Ing.,47,ekonóm,Zlaté Moravce,SDKÚ,Rudolf Ragas,0
2,SDKÚ,58,Eva,Bombová,PhDr.,60,novinárka,Košice,SDKÚ,Eva Bombová,0
2,SDKÚ,59,Oto,Nevický,RNDr.,39,ekológ - prírodovedec,Bratislava,SDKÚ,Oto Nevický,0
2,SDKÚ,60,Klára,Malejčíková,Mgr.,53,pedagóg,Nitra,SDKÚ,Klára Malejčíková,0
2,SDKÚ,61,Martin,Pado,Ing.,43,technik,Michalovce,SDKÚ,Martin Pado,0
2,SDKÚ,62,Tibor,Maťaš,RNDr.,38,učiteľ,Tornaľa,SDKÚ,Tibor Maťaš,0
2,SDKÚ,63,Jozef,Molnár,,44,energetik,Šamorín,SDKÚ,Jozef Molnár,0
2,SDKÚ,64,Mária,Porubčinová,,47,komerčný právnik,Domaniža,SDKÚ,Mária Porubčinová,0
2,SDKÚ,65,Slávka,Súlovská,,29,ekonóm,Pažiť,SDKÚ,Slávka Súlovská,0
2,SDKÚ,66,Jozef,Topoľský,Mgr.,51,manažér,Prievidza,SDKÚ,Jozef Topoľský,0
2,SDKÚ,67,Ondrej,Divinský,Ing.,48,štátny úradník,Púchov,SDKÚ,Ondrej Divinský,0
2,SDKÚ,68,Michal,Bucek,MUDr.,47,lekár,Banská Bystrica,SDKÚ,Michal Bucek,0
2,SDKÚ,69,Jana,Lančaričová,,39,personálna riaditeľka,Ilava,SDKÚ,Jana Lančaričová,0
2,SDKÚ,70,Anna,Almašiová,Ing.,44,ekonóm,Svidník,SDKÚ,Anna Almašiová,0
2,SDKÚ,71,Eduard,Filo,Dr.,65,pedagóg,Bratislava,SDKÚ,Eduard Filo,0
2,SDKÚ,72,Viera,Čeplíková,RNDr.,47,mikrobiológ,Bratislava,SDKÚ,Viera Čeplíková,0
2,SDKÚ,73,Mária,Gašparíková,Mgr.,44,právnik,Piešťany,SDKÚ,Mária Gašparíková,0
2,SDKÚ,74,Peter,Ottinger,MUDr.,49,odb. lekár - ortopéd,Piešťany,SDKÚ,Peter Ottinger,0
2,SDKÚ,75,Milan,Gore,,47,štátny zamestnanec,Slovenské Nové Mesto,SDKÚ,Milan Gore,0
2,SDKÚ,76,Allan,Sághy,,36,podnikateľ,Levice,SDKÚ,Allan Sághy,0
2,SDKÚ,77,Ladislav,Lumtzer,Ing.,42,elektroinžinier,Košice,SDKÚ,Ladislav Lumtzer,0
2,SDKÚ,78,Peter,Pavlík,JUDr.,43,právnik,Rimavská Sobota,SDKÚ,Peter Pavlík,0
2,SDKÚ,79,Ondrej,Hrivňák,,26,analytik,Snina,SDKÚ,Ondrej Hrivňák,0
2,SDKÚ,80,Štefan,Kišš,Ing. arch.,47,technik,Kežmarok,SDKÚ,Štefan Kišš,0
2,SDKÚ,81,Ján,Ondriaš,,23,študent,Machulince,SDKÚ,Ján Ondriaš,0
2,SDKÚ,82,Andrej,Mede,Mgr.,30,pedagóg,Bratislava,SDKÚ,Andrej Mede,0
2,SDKÚ,83,František,Bobenič,Ing.,35,informatik,Žilina,SDKÚ,František Bobenič,0
2,SDKÚ,84,Alena,Krištofičová,Ing.,46,ekonóm,Bratislava,SDKÚ,Alena Krištofičová,0
2,SDKÚ,85,Yveta,Erdélyiová,Ing.,40,informatik,Bratislava,SDKÚ,Yveta Erdélyiová,0
2,SDKÚ,86,Eugen,Čuňo,JUDr.,49,právnik,Košice,SDKÚ,Eugen Čuňo,0
2,SDKÚ,87,Miroslav,Glonek,Ing.,43,poľnohosp. inžinier,Martin,SDKÚ,Miroslav Glonek,0
2,SDKÚ,88,Zoltán,Sarkány,,21,študent,Trstice,SDKÚ,Zoltán Sarkány,0
2,SDKÚ,89,Anton,Kretter,doc. Ing. PhD.,58,vysokoškolský pedagóg,Nitra,SDKÚ,Anton Kretter,0
2,SDKÚ,90,Silvia,Šafárová,JUDr.,28,právnička,Košice,SDKÚ,Silvia Šafárová,0
2,SDKÚ,91,Vladislav,Oravec,Ing.,42,strojný inžinier,Bojnice,SDKÚ,Vladislav Oravec,0
2,SDKÚ,92,Ján,Danek,doc. PaedDr. CSc.,50,vysokoškolský učiteľ,Bratislava,SDKÚ,Ján Danek,0
2,SDKÚ,93,Viera,Gajdošová,,42,pedagóg,Nitra,SDKÚ,Viera Gajdošová,0
2,SDKÚ,94,Janka,Tomašovičová,Mgr.,52,učiteľka,Dunajská Streda,SDKÚ,Janka Tomašovičová,0
2,SDKÚ,95,Milica,Cocuľová,,45,starostka,Vyšný Mirošov,SDKÚ,Milica Cocuľová,0
2,SDKÚ,96,Milan,Kraus,MUDr.,48,gynekológ,Námestovo,SDKÚ,Milan Kraus,0
2,SDKÚ,97,Ladislav,Bulák,Ing.,47,súkromný podnikateľ,Brezno,SDKÚ,Ladislav Bulák,0
2,SDKÚ,98,Ladislav,Pecho,RNDr. CSc.,45,manažér,Prievidza,SDKÚ,Ladislav Pecho,0
2,SDKÚ,99,Ján,Horvát,Ing.,46,dopravný inžinier,Kysucké Nové Mesto,SDKÚ,Ján Horvát,0
2,SDKÚ,100,Jana,Ragasová,,23,študentka,Zlaté Moravce,SDKÚ,Jana Ragasová,0
2,SDKÚ,101,Erik,Štefák,Mgr.,27,právnik,Turčianske Teplice,SDKÚ,Erik Štefák,0
2,SDKÚ,102,Ján,Antolik,MUDr.,50,lekár,Levice,SDKÚ,Ján Antolik,0
2,SDKÚ,103,Anton,Boc,Ing.,39,dopravný inžinier,Trenčín,SDKÚ,Anton Boc,0
2,SDKÚ,104,Ján,Kožiak,MVDr.,52,veterinárny lekár,Poltár,SDKÚ,Ján Kožiak,0
2,SDKÚ,105,Michal,Ambrovič,Mgr.,26,právnik,Bratislava,SDKÚ,Michal Ambrovič,0
2,SDKÚ,106,Jozef,Kováč,Ing.,45,lesný inžinier,Margecany,SDKÚ,Jozef Kováč,0
2,SDKÚ,107,Albert,Bystričan,Ing.,49,stavebný inžinier,Bratislava,SDKÚ,Albert Bystričan,0
2,SDKÚ,108,Andrea,Gulyásová,,34,učiteľka MŠ,Hurbanovo,SDKÚ,Andrea Gulyásová,0
2,SDKÚ,109,Peter,Marosz,Ing.,28,inžinier chémie,Žilina,SDKÚ,Peter Marosz,0
2,SDKÚ,110,Ľubica,Holešová,Ing.,43,ekonóm,Bratislava,SDKÚ,Ľubica Holešová,0
2,SDKÚ,111,Vladimír,Minx,Ing.,41,technik,Senica,SDKÚ,Vladimír Minx,0
2,SDKÚ,112,Andrej,Huorka,JUDr.,50,bankový právnik,Bratislava,SDKÚ,Andrej Huorka,0
2,SDKÚ,113,Richard,Dospel,,34,elektrotechnik,Vrútky,SDKÚ,Richard Dospel,0
2,SDKÚ,114,Anton,Ďarfáš,,48,robotník,Hlohovec,SDKÚ,Anton Ďarfáš,0
2,SDKÚ,115,Ján,Šušaník,Ing.,50,odborný inšpektor,Nová Dubnica,SDKÚ,Ján Šušaník,0
2,SDKÚ,116,Jozef,Chynoranský,Ing.,39,technický manažér,Pezinok,SDKÚ,Jozef Chynoranský,0
2,SDKÚ,117,Ladislav,Bošiak,Ing.,38,inšpektor fyzickej ochrany,Levice,SDKÚ,Ladislav Bošiak,0
2,SDKÚ,118,Michal,Maliarik,,53,technik,Myjava,SDKÚ,Michal Maliarik,0
2,SDKÚ,119,Miroslav,Kučík,Ing.,51,konštruktér - projektant,Dubnica nad Váhom,SDKÚ,Miroslav Kučík,0
2,SDKÚ,120,Miroslav,Klačko,Ing.,43,ekonóm,Nitra,SDKÚ,Miroslav Klačko,0
2,SDKÚ,121,Peter,Šulej,MUDr.,49,lekár,Dolný Kubín,SDKÚ,Peter Šulej,0
2,SDKÚ,122,Anna,Draxlerová,Mgr.,52,stredoškolská učiteľka,Čaňa,SDKÚ,Anna Draxlerová,0
2,SDKÚ,123,Vladimír,Stano,RNDr.,51,odborný pracovník,Košice,SDKÚ,Vladimír Stano,0
2,SDKÚ,124,Jaroslav,Kubinský,Mgr.,45,mgr. bezpečn. služieb,Banská Belá,SDKÚ,Jaroslav Kubinský,0
2,SDKÚ,125,Marián,Dunka,,43,sociálny pracovník,Kolinovce,SDKÚ,Marián Dunka,0
2,SDKÚ,126,Mária,Letková,MUDr.,53,lekárka,Nitra,SDKÚ,Mária Letková,0
2,SDKÚ,127,Ján,Hruška,Ing.,46,riaditeľ,Kysucké Nové Mesto,SDKÚ,Ján Hruška,0
2,SDKÚ,128,Rastislav,Mikuláš,,48,technik,Liptovský Trnovec,SDKÚ,Rastislav Mikuláš,0
2,SDKÚ,129,Dušan,Kisucký,Ing.,33,informatik,Košice,SDKÚ,Dušan Kisucký,0
2,SDKÚ,130,Tibor,Mintál,Ing.,55,stavebný inžinier,Teplička nad Váhom,SDKÚ,Tibor Mintál,0
2,SDKÚ,131,Marián,Rakovský,Mgr.,28,štátny úradník,Šaľa,SDKÚ,Marián Rakovský,0
2,SDKÚ,132,Vladimír,Raslavský,Ing.,53,stavebný inžinier,Košice,SDKÚ,Vladimír Raslavský,0
2,SDKÚ,133,Ladislav,Lajčiak,Ing.,56,odb. pracovník v kultúre,Ružomberok,SDKÚ,Ladislav Lajčiak,0
2,SDKÚ,134,Marián,Fúrik,Mgr.,49,pedagóg,Čadca,SDKÚ,Marián Fúrik,0
2,SDKÚ,135,František,Halás,Ing.,34,technik,Nitra,SDKÚ,František Halás,0
2,SDKÚ,136,Ján,Bohon,PaedDr.,63,ved. marketingu,Nitra,SDKÚ,Ján Bohon,0
2,SDKÚ,137,Marián,Pugel,Ing.,42,strojný inžinier,Iliašovce,SDKÚ,Marián Pugel,0
2,SDKÚ,138,Zoltán,Stopiak,Ing.,50,ekonóm,Nová Dubnica,SDKÚ,Zoltán Stopiak,0
2,SDKÚ,139,Milan,Ignácik,Ing.,46,tech. - hosp. pracovník,Považská Bystrica,SDKÚ,Milan Ignácik,0
2,SDKÚ,140,Ľubomír,Fraňo,Ing.,50,technik,Nitra,SDKÚ,Ľubomír Fraňo,0
2,SDKÚ,141,Jozef,Čuboň,Ing.,49,manažér,Nitra,SDKÚ,Jozef Čuboň,0
4,SDĽ,1,Pavel,Koncoš,Ing.,55,poľnohospodár,Hnúšťa,SDĽ,Pavel Koncoš,1
4,SDĽ,2,Irina,Šebová,MUDr. CSc.,45,lekárka,Bratislava,SDĽ,Irina Šebová,1
4,SDĽ,3,Ľubomír,Fogaš,doc. JUDr. CSc.,51,vysokoškolský učiteľ,Bratislava,SDĽ,Ľubomír Fogaš,1
4,SDĽ,4,Ľubomír,Andrassy,Ing. Bc.,29,manažér,Spišská Nová Ves,SDĽ,Ľubomír Andrassy,1
4,SDĽ,5,Jozef,Migaš,doc. PhDr. CSc.,48,politik,Mošovce,SDĽ,Jozef Migaš,1
4,SDĽ,6,Pavol,Hamžík,JUDr.,48,diplomat,Bratislava,SOP,Pavol Hamžík,1
4,SDĽ,7,Peter,Baráth,Ing.,45,riaditeľ spoločnosti,Nitra,SDSS,Peter Baráth,1
4,SDĽ,8,Peter,Ponický,doc. Ing. PhD.,45,pedagóg,Považská Bystrica,SDĽ,Peter Ponický,1
4,SDĽ,9,Boris,Hanuščak,MUDr.,47,lekár,Bardejov,SDĽ,Boris Hanuščak,1
4,SDĽ,10,Judita,Takáčová,Mgr.,27,štátny zamestnanec,Streda nad Bodrogom,SDĽ,Judita Takáčová,1
4,SDĽ,11,Ľubomír,Dzurák,,52,elektrikár,Nováky,SDĽ,Ľubomír Dzurák,1
4,SDĽ,12,Ľudmila,Lysinová,MUDr.,42,lekárka,Zvolen,SDĽ,Ľudmila Lysinová,1
4,SDĽ,13,František,Hajnovič,RNDr.,53,výskumný pracovník,Bratislava,SDĽ,František Hajnovič,1
4,SDĽ,14,Mária,Angelovičová,doc. Ing. CSc.,49,vysokoškolská učiteľka,Nitra,SDĽ,Mária Angelovičová,1
4,SDĽ,15,Jaroslav,Riha,JUDr.,55,prednosta OÚ,Holíč,SDSS,Jaroslav Riha,1
4,SDĽ,16,Ivan,Budiak,Ing.,57,ekonóm,Dolný Kubín,SOP,Ivan Budiak,1
4,SDĽ,17,Marian,Antecký,,54,poslanec NR SR,Kysucké Nové Mesto,SDĽ,Marian Antecký,1
4,SDĽ,18,Peter,Bohunický,RSDr.,50,poslanec NR SR,Trnava,SDĽ,Peter Bohunický,1
4,SDĽ,19,Anton,Hoffmann,RSDr.,53,technik,Banská Bystrica,SDĽ,Anton Hoffmann,1
4,SDĽ,20,Štefan,Rusnák,RSDr.,54,baník,Prešov,SDĽ,Štefan Rusnák,1
4,SDĽ,21,Ondrej,Tkáč,JUDr.,51,právnik,Bratislava,SDĽ,Ondrej Tkáč,1
4,SDĽ,22,Cyril,Betuš,JUDr.,51,právnik,Košice,SDĽ,Cyril Betuš,1
4,SDĽ,23,Rastislav,Blaško,Mgr.,31,publicista,Chorvátsky Grob,SDSS,Rastislav Blaško,1
4,SDĽ,24,Marián,Mesiarik,RSDr.,57,baník,Bratislava,SOP,Marián Mesiarik,1
4,SDĽ,25,Rudolf,Lacko,Ing.,51,prednosta OÚ,Nová Dubnica,SDĽ,Rudolf Lacko,1
4,SDĽ,26,Stanislav,Bartoš,PhDr. CSc.,59,súkromný podnikateľ,Žilina,SDĽ,Stanislav Bartoš,1
4,SDĽ,27,Ján,Weis,doc. Ing. CSc.,50,vysokoškolský učiteľ,Nitra,SDĽ,Ján Weis,1
4,SDĽ,28,Emília,Wágnerová,Ing.,54,ekonóm,Senica,SDĽ,Emília Wágnerová,1
4,SDĽ,29,Pavel,Struhár,JUDr.,45,starosta,Klenovec,SDĽ,Pavel Struhár,1
4,SDĽ,30,Ján,Kerekanič,,44,technik,Stakčín,SDĽ,Ján Kerekanič,1
4,SDĽ,31,Jozef,Škultéty,Ing. PhD.,51,auditor,Košice,SOP,Jozef Škultéty,1
4,SDĽ,32,Milan,Slivenský,MUDr.,60,lekár,Humenné,SDSS,Milan Slivenský,1
4,SDĽ,33,Dušan,Vilim,Mgr.,56,právnik,Pezinok,SDĽ,Dušan Vilim,1
4,SDĽ,34,Benjamín,Bančej,MUDr.,52,lekár,Michalovce,SDĽ,Benjamín Bančej,1
4,SDĽ,35,Ladislav,Pavlík,Mgr.,49,redaktor,Trenčín,SDĽ,Ladislav Pavlík,1
4,SDĽ,36,Roman,Kopka,,29,asistent,Martin,SDĽ,Roman Kopka,1
4,SDĽ,37,Tibor,Matuška,MUDr. CSc.,49,primár,Nové Zámky,SDĽ,Tibor Matuška,1
4,SDĽ,38,Jozef,Behúl,Mgr.,47,úradník,Hlohovec,SDĽ,Jozef Behúl,1
4,SDĽ,39,Roman,Lupták,,47,podnikateľ,Košice,SDSS,Roman Lupták,1
4,SDĽ,40,Dušan,Drozda,,41,hlavný kontrolór,Galanta,SOP,Dušan Drozda,1
4,SDĽ,41,Jana,Borguľová,PaedDr.,51,zástupkyňa primátora,Banská Bystrica,SDĽ,Jana Borguľová,1
4,SDĽ,42,Milan,Antaš,PhDr.,46,vedúci odboru OÚ,Poprad,SDĽ,Milan Antaš,1
4,SDĽ,43,Janka,Drobová,Mgr.,57,publicistka,Bratislava,SDĽ,Janka Drobová,1
4,SDĽ,44,Stanislav,Čurný,Ing.,43,zástupca primátora,Spišská Nová Ves,SDĽ,Stanislav Čurný,1
4,SDĽ,45,Ján,Podmanický,Ing.,50,primátor,Partizánske,SDĽ,Ján Podmanický,1
4,SDĽ,46,Jozef,Matis,RSDr. PhD.,49,vysokoškolský učiteľ,Liptovský Mikuláš,SDĽ,Jozef Matis,1
4,SDĽ,47,Milan,Gášek,,42,starosta,Vydrná,SOP,Milan Gášek,1
4,SDĽ,48,Marián,Potaš,Ing.,51,ekonóm,Martin,SDSS,Marián Potaš,1
4,SDĽ,49,Vladislav,Borík,Ing. PhD.,32,riaditeľ poľnohospodárskeho podniku,Veľká Dolina,SDĽ,Vladislav Borík,1
4,SDĽ,50,Anton,Červeňanský,,27,skladník,Vrbové,SDĽ,Anton Červeňanský,1
4,SDĽ,51,Milan,Capko,Ing.,53,generálny riaditeľ a. s.,Závadka nad Hronom,SDĽ,Milan Capko,1
4,SDĽ,52,Peter,Pichoňský,Ing.,29,lesný inžinier,Dedačov,SDĽ,Peter Pichoňský,1
4,SDĽ,53,Štefan,Sopóci,RSDr. CSc.,54,systémový špecialista,Malacky,SDĽ,Štefan Sopóci,1
4,SDĽ,54,Michal,Rečka,,48,starosta,Čaňa,SDĽ,Michal Rečka,1
4,SDĽ,55,Lýdia,Rybárová,Ing.,45,námestník riaditeľa,Lehota pod Vtáčnikom,SDĽ,Lýdia Rybárová,1
4,SDĽ,56,Štefan,Lieskovský,Ing.,45,súkromný podnikateľ,Banská Bystrica,SOP,Štefan Lieskovský,1
4,SDĽ,57,Miroslav,Palatinus,Ing.,51,podnikateľ,Trenčín,SDSS,Miroslav Palatinus,1
4,SDĽ,58,Jozef,Cech,,50,technik,Skalité,SDĽ,Jozef Cech,1
4,SDĽ,59,Imrich,Tóth,RSDr.,58,poslanec NR SR,Kolárovo,SDĽ,Imrich Tóth,1
4,SDĽ,60,Miroslav,Klč,Mgr.,50,učiteľ,Holíč,SDĽ,Miroslav Klč,1
4,SDĽ,61,Ján,Slosiarik,Mgr.,42,riaditeľ školy,Dobrá Niva,SDĽ,Ján Slosiarik,1
4,SDĽ,62,Danica,Baranová,Ing.,45,učiteľka,Spišské Podhradie,SDĽ,Danica Baranová,1
4,SDĽ,63,Helena,Wágnerová,MUDr.,52,lekárka,Bánovce nad Bebravou,SOP,Helena Wágnerová,1
4,SDĽ,64,Miroslav,Kocián,Mgr.,51,pedagóg,Trenčín,SDSS,Miroslav Kocián,1
4,SDĽ,65,Božena,Reingraberová,,38,knihovníčka,Dunajská Lužná,SDĽ,Božena Reingraberová,1
4,SDĽ,66,Eva,Pappová,Mgr.,48,učiteľka,Sobrance,BEZPP,Eva Pappová,1
4,SDĽ,67,Ladislav,Raučina,Ing.,41,prednosta OÚ,Bánovce nad Bebravou,SDĽ,Ladislav Raučina,1
4,SDĽ,68,František,Jedinák,,50,štátny úradník,Sedliacka Dubová,SDĽ,František Jedinák,1
4,SDĽ,69,Jozef,Vančo,Ing.,44,riaditeľ,Bojná,SDĽ,Jozef Vančo,1
4,SDĽ,70,Roman,Súkeník,Ing.,36,starosta,Zemianske Sady,SDĽ,Roman Súkeník,1
4,SDĽ,71,Richard,Novák,Ing.,61,úradník,Čadca,SDSS,Richard Novák,1
4,SDĽ,72,Ladislav,Hromada,Bc.,46,podnikateľ,Majerovce,SOP,Ladislav Hromada,1
4,SDĽ,73,Mária,Beťáková,Ing.,55,starostka,Šumiac,SDĽ,Mária Beťáková,1
4,SDĽ,74,Vladimír,Popík,Ing.,49,elektroinžinier,Svidník,SDĽ,Vladimír Popík,1
4,SDĽ,75,Viliam,Janček,RSDr. CSc.,59,robotník,Bratislava,SDĽ,Viliam Janček,1
4,SDĽ,76,Zoltán,Šalamon,,55,technik,Rožňava,SDĽ,Zoltán Šalamon,1
4,SDĽ,77,Rudolf,Podoba,Ing.,38,banský technik,Handlová,SDĽ,Rudolf Podoba,1
4,SDĽ,78,Daniela,Javošová,MUDr.,41,lekárka,Nižná,SDĽ,Daniela Javošová,1
4,SDĽ,79,Ladislav,Setnický,Ing.,45,ekonóm,Bratislava,SOP,Ladislav Setnický,1
4,SDĽ,80,Ivan,Guľa,Ing.,50,manažér,Košice,SDSS,Ivan Guľa,1
4,SDĽ,81,Ján,Kadlečík,Bc.,43,technik - operátor,Levice,SDĽ,Ján Kadlečík,1
4,SDĽ,82,Eleonóra,Fogelová,PaedDr.,52,pedagóg,Trnava,SDĽ,Eleonóra Fogelová,1
4,SDĽ,83,Juraj,Michňa,Ing.,53,elektroinžinier,Zvolen,SDĽ,Juraj Michňa,1
4,SDĽ,84,Michal,Drobňák,Ing.,43,manažér,Stará Ľubovňa,SDĽ,Michal Drobňák,1
4,SDĽ,85,Štefan,Hajduch,RSDr.,53,prednosta OÚ,Rovinka,SDĽ,Štefan Hajduch,1
4,SDĽ,86,Marián,Palinský,MUDr. CSc.,51,lekár,Košice,SDĽ,Marián Palinský,1
4,SDĽ,87,Alica,Průšová,,44,súkromný podnikateľ,Humenné,SDSS,Alica Průšová,1
4,SDĽ,88,Alena,Glajchová,JUDr.,49,advokátka,Práznovce,SOP,Alena Glajchová,1
4,SDĽ,89,Dominik,Gahér,,55,štátny úradník,Bánovce nad Bebravou,SDĽ,Dominik Gahér,1
4,SDĽ,90,Jana,Halušková,,50,pracovník verejnej služby,Ružomberok,SDĽ,Jana Halušková,1
4,SDĽ,91,Peter,Gomboš,RSDr.,49,štátny zamestnanec,Šaľa,SDĽ,Peter Gomboš,1
4,SDĽ,92,Milina,Rosová,RSDr.,69,tajomníčka OV SZPB,Bratislava,SDĽ,Milina Rosová,1
4,SDĽ,93,Zuzana,Klasová,Ing. arch.,42,pracovník verejnej správy,Banská Štiavnica,SDĽ,Zuzana Klasová,1
4,SDĽ,94,Michal,Malina,Ing.,41,stavebný inžinier,Stropkov,SDĽ,Michal Malina,1
4,SDĽ,95,Helena,Novotná,Mgr.,41,riaditeľka,Rožňava,SOP,Helena Novotná,1
4,SDĽ,96,Viliam,Frič,Ing.,42,súkromný podnikateľ,Pezinok,SDSS,Viliam Frič,1
4,SDĽ,97,Jozef,Torba,Ing.,42,technik,Trebišov,SDĽ,Jozef Torba,1
4,SDĽ,98,Anton,Gašparík,Ing.,49,zamestnanec štátnej správy,Partizánske,SDĽ,Anton Gašparík,1
4,SDĽ,99,Jozef,Országh,RSDr.,51,prednosta OÚ,Martin,SDĽ,Jozef Országh,1
4,SDĽ,100,Eva,Balogová,Ing.,39,daňová poradkyňa,Bojná,BEZPP,Eva Balogová,1
4,SDĽ,101,Jozef,Burcl,Ing.,59,riaditeľ závodu,Hlohovec,SDĽ,Jozef Burcl,1
4,SDĽ,102,Renáta,Peržeľová,Bc.,26,pracovníčka verejnej správy,Lučenec,SDĽ,Renáta Peržeľová,1
4,SDĽ,103,Mária,Zeleňáková,,50,pedagóg,Jarok,SDSS,Mária Zeleňáková,1
4,SDĽ,104,Jozef,Jurkovič,Ing.,33,štátny zamestnanec,Unín,SOP,Jozef Jurkovič,1
4,SDĽ,105,Vladimír,Michniewicz,MUDr.,60,neštátny lekár,Čabalovce,SDĽ,Vladimír Michniewicz,1
4,SDĽ,106,Magdaléna,Nemčíková,PaedDr.,49,učiteľka,Spišská Nová Ves,SDĽ,Magdaléna Nemčíková,1
4,SDĽ,107,Anton,Palider,Ing.,57,poľnohospodársky inžinier,Námestovo,SDĽ,Anton Palider,1
4,SDĽ,108,Henrich,Gašparík,MUDr.,37,lekár,Myjava,SDĽ,Henrich Gašparík,1
4,SDĽ,109,Agáta,Záhorská,Ing.,45,ekonóm,Šurany,SDĽ,Agáta Záhorská,1
4,SDĽ,110,Vladimír,Kubo,,52,podnikateľ,Piešťany,SDĽ,Vladimír Kubo,1
4,SDĽ,111,Peter,Zorvan,Ing.,42,prednosta OÚ,Banská Štiavnica,SOP,Peter Zorvan,1
4,SDĽ,112,Pavol,Vermeš,Bc.,38,súkromný podnikateľ,Dubovany,SDSS,Pavol Vermeš,1
4,SDĽ,113,Štefan,Šulek,Ing.,32,ekonóm,Prenčov,SDĽ,Štefan Šulek,1
4,SDĽ,114,Jozef,Kaňuk,Ing.,53,elektrotechnik,Prešov,SDĽ,Jozef Kaňuk,1
4,SDĽ,115,Ján,Sabadoš,RSDr.,51,starosta,Ruskov,SDĽ,Ján Sabadoš,1
4,SDĽ,116,Anton,Janči,Ing. CSc.,55,štátny zamestnanec,Dolný Kubín,SDĽ,Anton Janči,1
4,SDĽ,117,Stanislav,Masár,JUDr.,58,právnik,Stará Turá,SDĽ,Stanislav Masár,1
4,SDĽ,118,Milan,Kokavec,Ing.,47,strojný inžinier,Komárno,SDĽ,Milan Kokavec,1
4,SDĽ,119,Ladislav,Bakša,Ing. arch.,51,autorizovaný architekt,Nové Zámky,SDSS,Ladislav Bakša,1
4,SDĽ,120,Andrej,Mokriš,PaedDr.,45,učiteľ,Stará Ľubovňa,SOP,Andrej Mokriš,1
4,SDĽ,121,Miroslav,Brešťanský,JUDr.,56,štátny zamestnanec,Sereď,SDĽ,Miroslav Brešťanský,1
4,SDĽ,122,Anna,Ťureková,Mgr.,48,starostka,Môlča,SDĽ,Anna Ťureková,1
4,SDĽ,123,Ján,Franko,,55,zvárač kovov,Udavské,SDĽ,Ján Franko,1
4,SDĽ,124,Pavol,Hanušin,Ing.,52,ekonóm,Košice,SDĽ,Pavol Hanušin,1
4,SDĽ,125,Tatiana,Štrbová,Ing.,40,technik,Žilina,SDĽ,Tatiana Štrbová,1
4,SDĽ,126,Štefan,Adamec,Ing.,47,zootechnik,Brestovec,SDĽ,Štefan Adamec,1
4,SDĽ,127,Elena,Šuteková,Ing.,37,ekonóm,Kotešová,SOP,Elena Šuteková,1
4,SDĽ,128,Dušan,Križan,,44,súkromný podnikateľ,Veľké Bierovce,SDSS,Dušan Križan,1
4,SDĽ,129,Ľubomír,Pastucha,Ing.,53,úradník,Piešťany,SDĽ,Ľubomír Pastucha,1
4,SDĽ,130,Marián,Kudrík,Mgr.,45,učiteľ,Streda nad Bodrogom,SDĽ,Marián Kudrík,1
4,SDĽ,131,Judita,Jarošová,Ing.,56,poľnohospodársky inžinier,Hubová,SDĽ,Judita Jarošová,1
4,SDĽ,132,Peter,Zrubec,,59,starosta,Michal nad Žitavou,SDĽ,Peter Zrubec,1
4,SDĽ,133,Alexander,Bacso,,22,projektový manažér,Rimavská Sobota,SDĽ,Alexander Bacso,1
4,SDĽ,134,Pavol,Marchevský,Mgr.,27,politológ,Bardejov,SDĽ,Pavol Marchevský,1
4,SDĽ,135,Marián,Hreňo,,30,manažér,Košice,SDĽ,Marián Hreňo,1
4,SDĽ,136,Peter,Lariš,Mgr.,47,politológ,Bratislava,SOP,Peter Lariš,1
4,SDĽ,137,Mária,Tóthová,,40,ekonómka,Jur nad Hronom,SDSS,Mária Tóthová,1
4,SDĽ,138,Marián,Severín,,28,technik,Bytča,SDĽ,Marián Severín,1
4,SDĽ,139,Alexander,Vereš,JUDr.,51,riaditeľ obchodnej spoločnosti,Veľký Kýr,SDĽ,Alexander Vereš,1
4,SDĽ,140,Pavol,Kráľ,Mgr.,24,interný doktorand,Mýtna,BEZPP,Pavol Kráľ,1
4,SDĽ,141,Ivan,Kleban,Mgr.,38,vedúci odboru OÚ,Stropkov,SDĽ,Ivan Kleban,1
4,SDĽ,142,Bartolomej,Pokol,,55,živnostník,Zatín,SDĽ,Bartolomej Pokol,1
4,SDĽ,143,Lubomír,Mikita,Ing.,50,elektrotechnický inžinier,Liptovský Mikuláš,SOP,Lubomír Mikita,1
4,SDĽ,144,Marián,Petrič,,46,montér - zámočník,Košice,SDSS,Marián Petrič,1
4,SDĽ,145,Juraj,Tomeček,,55,starosta,Ihľany,SDĽ,Juraj Tomeček,1
4,SDĽ,146,Norbert,Boldiš,,39,manager,Kremnica,SDĽ,Norbert Boldiš,1
4,SDĽ,147,Vladimír,Sumbal,Bc.,37,obchodný námestník,Dubnica nad Váhom,SDĽ,Vladimír Sumbal,1
